"ID","Author_year","Latitude","Longitude","MAT","MAP","Climate_zone","Forest_type","Leaf_habit","Management_type","Sub_management","Time_since","Severity_level","Severity","Season","Residue","Repeat","Age","Regen","C_rep_n","T_rep_n","C_SR","T_SR","C_Rh","T_Rh","C_Ra","T_Ra","C_Ts","T_Ts","C_SM","T_SM","C_BD","T_BD","C_Clay","T_Clay","C_Silt","T_Silt","C_Sand","T_Sand","C_pH","T_pH","C_SOC","T_SOC","C_SON","T_SON","C_TC","T_TC","C_TN","T_TN","C_CN","T_CN","C_DOC","T_DOC","C_DON","T_DON","C_FRB","T_FRB","C_CRB","T_CRB","C_FRP","T_FRP","C_CRP","T_CRP","C_MBC","T_MBC","C_MBN","T_MBN","C_LAI","T_LAI","C_FF","T_FF","C_LF","T_LF","C_AGB","T_AGB","C_BGB","T_BGB","Wt","ln_SR","ln_Rh","ln_Ra","ln_Ts","ln_SM","ln_BD","ln_Clay","ln_Silt","ln_Sand","ln_pH","ln_SOC","ln_SON","ln_TC","ln_TN","ln_CN","ln_DOC","ln_DON","ln_FRB","ln_CRB","ln_FRP","ln_CRP","ln_MBC","ln_MBN","ln_LAI","ln_FF","ln_LF","ln_AGB","ln_BGB"
99,"Wei et al. (2022)",26.32,117.6,20.1,1550,"Subtropical","Broadleaf","Evergreen","Clearcut","NA",1,"WT","NA","Winter","NA","N","NA","planting",3,3,3.58,2.69,1.74,1.38,1.09,0.56,18.6,20.3,17.7,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.285821606798861,-0.231801614057324,-0.665996191493994,0.087459305328586,0.112117298120706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"Wei et al. (2022)",26.32,117.6,20.1,1550,"Subtropical","Broadleaf","Evergreen","Clearcut","NA",2,"WT","NA","Winter","NA","N","NA","planting",3,3,3.6,2.54,2.2,1.67,1.38,0.83,NA,NA,17.5,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.348769764431619,-0.275633733935606,-0.508413077360607,NA,-0.0348872590004407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"Wei et al. (2022)",26.32,117.6,20.1,1550,"Subtropical","Broadleaf","Evergreen","Clearcut","NA",3,"WT","NA","Winter","NA","N","NA","planting",3,3,3.4,3.09,2.34,2.15,1.07,0.95,18.2,19.7,17.3,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.0956043407124616,-0.0846830872300386,-0.118951942861365,0.0791970416611931,0.011494379425735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"Wei et al. (2022)",26.32,117.6,20.1,1550,"Subtropical","Broadleaf","Evergreen","Clearcut","NA",1,"WT","stem+bole","Winter","Y","N","NA","planting",3,3,3.58,3.23,1.74,1.54,1.09,0.32,18.6,20.6,17.7,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.102880663178044,-0.1221026968009,-1.22561197942942,0.10212949507638,0.0761236954728009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"Wei et al. (2022)",26.32,117.6,20.1,1550,"Subtropical","Broadleaf","Evergreen","Clearcut","NA",2,"WT","stem+bole","Winter","Y","N","NA","planting",3,3,3.6,2.16,2.2,1.78,1.38,0.67,NA,NA,17.5,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.510825623765991,-0.211843996060276,-0.722561065766239,NA,-0.0649195460993157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"Wei et al. (2022)",26.32,117.6,20.1,1550,"Subtropical","Broadleaf","Evergreen","Clearcut","NA",3,"WT","stem+bole","Winter","Y","N","NA","planting",3,3,3.4,2.46,2.34,1.78,1.07,0.63,18.2,20.1,17.3,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.323614081677844,-0.273537565065616,-0.529694108070374,0.0992982209822805,-0.0233928795747056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"Wen et al. (2016)",22.17,106.83,21,1400,"Subtropical","Needleleaf","Evergreen","Clearcut","Prescribed burn",1.2,"S","NA","Winter","N","N","NA","NA",3,3,901.55,708.1,NA,NA,NA,NA,NA,NA,15.27,12.59,1.29,1.22,NA,NA,NA,NA,NA,NA,4.65,4.49,26.68,22.78,NA,NA,NA,NA,1.69,1.54,15.8,15.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.241530177564649,NA,NA,NA,-0.192987271174285,-0.0557913596284157,NA,NA,NA,-0.035014517845102,-0.158031263028387,NA,NA,-0.0929461125094442,-0.0506272936969325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"Wen et al. (2016)",22.17,106.83,21,1400,"Subtropical","Needleleaf","Evergreen","Clearcut","NA",1.2,"S","NA","Winter","N","N","NA","NA",3,3,901.55,751.9,NA,NA,NA,NA,NA,NA,15.27,13.89,1.29,1.36,NA,NA,NA,NA,NA,NA,4.65,4.4,26.68,25.45,NA,NA,NA,NA,1.69,1.7,15.8,15.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.181512167838396,NA,NA,NA,-0.0947209624642886,0.05284248137438,NA,NA,NA,-0.0552626786750494,-0.0471984780508912,NA,NA,0.00589972212718832,-0.029546144093811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,"Wuthrich et al. (2002)",46.19,9.02,11,1800,"Temperate","Broadleaf","Deciduous","Prescribed burn","NA",0.33,"Low","low","Spring","N","N","NA","NA",1,1,7.27,5.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.259205572010823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,"Wuthrich et al. (2002)",46.19,9.02,11,1800,"Temperate","Broadleaf","Deciduous","Prescribed burn","NA",0.33,"Low","low","Spring","Y","N","NA","NA",1,1,7.27,14.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.659719832231542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"Yamulki  al. (2021)",55.22,-2.02,7.5,1472,"Temperate","Needleleaf","Evergreen","Clearcut","NA",0.5,"NA","NA","Spring","Y","N","NA","NA",1,1,2.44,1.1,NA,NA,NA,NA,9.22,14.29,0.38,0.6,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.8,52,43.3,1.8,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.796687859500785,NA,NA,0.438184954373273,0.456758402495715,NA,NA,NA,NA,0.0540672212702758,-0.183091083572983,0.0800427076735364,NA,NA,NA,NA,NA,-1.11923157587085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"Yamulki  al. (2021)",55.22,-2.02,7.5,1472,"Temperate","Needleleaf","Evergreen","Clearcut","NA",1.5,"NA","NA","Spring","Y","N","NA","NA",1,1,1.69,0.9,NA,NA,NA,NA,7.89,11.25,0.44,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.630089044592808,NA,NA,0.354771993792646,0.420502985472705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"Yamulki  al. (2021)",55.22,-2.02,7.5,1472,"Temperate","Needleleaf","Evergreen","Clearcut","NA",2.5,"NA","NA","Spring","Y","N","NA","NA",1,1,1.44,0.92,NA,NA,NA,NA,7.09,10.52,0.32,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.44802472252696,NA,NA,0.394592866765528,0.594707107746693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,"Yang et al. (2022)",46.19,9.02,18.1,869,"Subtropical","Needleleaf","Evergreen","Prescribed burn","NA",1,"Low","low","NA","NA","Y","30","NA",1,1,1797.15,1659.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.0796314928617836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,"Yang et al. (2022)",46.19,9.02,18.1,869,"Subtropical","Needleleaf","Evergreen","Prescribed burn","NA",2,"Low","low","NA","NA","Y","30","NA",1,1,1589.75,1547.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.0268714273211593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",6,"Low","20% stem","Spring","N","N","40","NA",3,3,2.78,2.64,1.97,1.82,0.78,0.82,12.16,12.82,28.69,30.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.0516720105443208,-0.0791970416611932,0.0500104205746612,0.052854574954503,0.0703164984174597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",7,"Low","20% stem","Spring","N","N","40","NA",3,3,2.38,2.6,1.52,1.68,0.84,0.92,12.93,13.32,29.83,29.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.0884109573440531,0.100083458556982,0.0909717782057268,0.0297164723284771,-0.0186099094335463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",8,"Low","20% stem","Spring","N","N","40","NA",3,3,2.54,2.37,1.84,1.65,0.69,0.71,13.87,14.13,27.09,27.56,NA,NA,NA,NA,NA,NA,NA,NA,7.9,8.25,14.71,15.13,NA,NA,NA,NA,1.54,1.41,NA,NA,NA,NA,NA,NA,328.77,315.76,110.87,338.58,NA,NA,NA,NA,537.8,532.06,35.84,31.69,NA,NA,NA,NA,NA,NA,NA,NA,436.31,637.67,1.5,-0.0692741258834054,-0.108990283708405,0.0285733724440562,0.018571962369696,0.0172007900484541,NA,NA,NA,NA,0.0433504408736138,0.0281519931869183,NA,NA,-0.088192712035461,NA,NA,NA,-0.0403759867888189,1.11640205742484,NA,NA,-0.0107304788976393,-0.1230634144039,NA,NA,NA,NA,0.37946790827394
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",6,"Moderate","40% stem","Spring","N","N","40","NA",3,3,2.78,3.04,1.97,1.79,0.78,1.25,12.16,12.58,28.69,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.0894065877155847,-0.0958179228972334,0.471604910612709,0.0339563747342736,0.096608490599593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",7,"Moderate","40% stem","Spring","N","N","40","NA",3,3,2.38,2.5,1.52,1.61,0.84,0.88,12.93,13.25,29.83,28.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.0491902441907718,0.0575238441381867,0.0465200156348929,0.024447359648465,-0.0327116048518133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",8,"Moderate","40% stem","Spring","N","N","40","NA",3,3,2.54,2.61,1.84,1.95,0.69,0.66,13.87,14.15,27.09,25.59,NA,NA,NA,NA,NA,NA,NA,NA,7.9,8.3,14.71,13.76,NA,NA,NA,NA,1.54,1.44,NA,NA,NA,NA,NA,NA,328.77,325.57,110.87,365.71,NA,NA,NA,NA,537.8,573.56,35.84,44.32,NA,NA,NA,NA,NA,NA,NA,NA,436.31,691.28,1.5,0.0271861403041568,0.0580638009547611,-0.0444517625708337,0.0199863897625064,-0.0569630059253063,NA,NA,NA,NA,0.0493927553295765,-0.0667617021081486,NA,NA,-0.0671393028376286,NA,NA,NA,-0.00978092585209153,1.19348232581537,NA,NA,0.0643758080120741,0.212371454332299,NA,NA,NA,NA,0.460191951657071
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",6,"High","60% stem","Spring","N","N","40","NA",3,3,2.78,2.09,1.97,1.45,0.78,0.62,12.16,13.05,28.69,28.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.285286861725826,-0.306469986317414,-0.2295744416445,0.0706362572306816,-0.0108639582613769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",7,"High","60% stem","Spring","N","N","40","NA",3,3,2.38,1.82,1.52,1.34,0.84,0.46,12.93,13.94,29.83,30.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.268263986594679,-0.126040720895365,-0.602175402354219,0.0752122125486118,0.0225399002019213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"Yang et al. (2022)",36.07,111.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",8,"High","60% stem","Spring","N","N","40","NA",3,3,2.54,1.9,1.84,1.39,0.69,0.48,13.87,14.61,27.09,28.12,NA,NA,NA,NA,NA,NA,NA,NA,7.9,8.32,14.71,11.08,NA,NA,NA,NA,1.54,1.3,NA,NA,NA,NA,NA,NA,328.77,213.22,110.87,371.75,NA,NA,NA,NA,537.8,461.29,35.84,23.93,NA,NA,NA,NA,NA,NA,NA,NA,436.31,584.86,1.5,-0.29031019485805,-0.280461824478294,-0.362905493689368,0.051977991435868,0.0373164108454604,NA,NA,NA,NA,0.0517994953601415,-0.283385853294208,NA,NA,-0.169418151958047,NA,NA,NA,-0.433033921621081,1.209863241556,NA,NA,-0.153459831372856,-0.403931686186448,NA,NA,NA,NA,0.293019502475767
105,"Yashiro et al. (2008)",2.97,102.27,NA,1800,"Tropical","Broadleaf","Evergreen","Thinning","NA",0.25,"NA","NA","Spring","Y","N","NA","NA",3,3,130.075,124.575,NA,NA,NA,NA,24.95,29.275,0.3625,0.435,NA,NA,NA,NA,NA,NA,NA,NA,4.1,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.0432032630088989,NA,NA,0.159860087286253,0.182321556793955,NA,NA,NA,NA,0.0476280489892547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,"Zehetgruber et al. (2017)",47.84,14.44,7.8,1645,"Temperate","Needleleaf","Evergreen","Clearcut","NA",3,"NA","NA","NA","Y","N","NA","None",1,1,8.9,8.5,5,7,3.9,1.5,8.2,8.5,39.5,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.4,119.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,0.4,NA,NA,NA,NA,NA,NA,0.76,0.61,NA,NA,NA,NA,NA,NA,1.8,0.018,NA,NA,NA,NA,0.5,-0.0459851132418234,0.336472236621213,-0.955511445027436,0.0359320092260634,0.280695699163801,NA,NA,NA,NA,NA,0.23577529822011,NA,NA,NA,NA,NA,NA,-1.3609765531356,NA,NA,NA,-0.21985947611302,NA,NA,NA,-4.60517018598809,NA,NA
106,"Zehetgruber et al. (2017)",47.84,14.44,7.8,1645,"Temperate","Needleleaf","Evergreen","Clearcut","NA",6,"NA","NA","NA","Y","N","NA","None",1,1,8.9,8.9,5,5.8,3.9,3.1,8.2,8,39.5,49.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.4,131.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,0.79,NA,NA,NA,NA,NA,NA,0.76,0.6,NA,NA,NA,NA,NA,NA,1.8,0.018,NA,NA,NA,NA,0.5,0,0.148420005118273,-0.2295744416445,-0.0246926125903714,0.219592951591186,NA,NA,NA,NA,NA,0.33298553559778,NA,NA,NA,NA,NA,NA,-0.680408154782516,NA,NA,NA,-0.23638877806423,NA,NA,NA,-4.60517018598809,NA,NA
107,"Zerva & Mencuccini (2005)",55.17,-2.05,7.3,950,"Temperate","Needleleaf","Evergreen","Clearcut","NA",0.3,"NA","NA","Winter","Y","N","NA","None",1,1,21227,15126,NA,NA,NA,NA,8.1,10.83,0.232,0.383,NA,NA,NA,NA,NA,NA,NA,NA,3.3,4.9,NA,NA,NA,NA,120.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.338858838828469,NA,NA,0.290455999334506,0.501297617514336,NA,NA,NA,NA,0.395312736644147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"Zhao et al. (2019)",37.11,112.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",1,"Moderate","20% BA","Spring","NA","N","NA","NA",3,3,1.56,2.15,1.54,1.59,0.37,0.69,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.320782020878126,0.0319515998066024,0.623188591953035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"Zhao et al. (2019)",37.11,112.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",2,"Moderate","20% BA","Spring","NA","N","NA","NA",3,3,1.59,1.78,1.64,1.53,0.33,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.112879348071854,-0.0694285064317629,0.492476485097794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"Zhao et al. (2019)",37.11,112.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",3,"Moderate","20% BA","Spring","NA","N","NA","NA",3,3,1.31,1.88,1.38,1.54,0.41,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.361244639628798,0.109698917256425,0.363965377201412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"Zhao et al. (2019)",37.11,112.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",4,"Moderate","20% BA","Spring","NA","N","NA","NA",3,3,1.61,1.99,1.18,1.4,0.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.211900459740029,0.170957798143639,0.133531392624523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"Zhao et al. (2019)",37.11,112.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",5,"Moderate","20% BA","Spring","NA","N","NA","NA",3,3,1.37,1.74,1.29,1.26,0.66,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,7.38,17.27,17.23,NA,NA,NA,NA,1.37,1.48,NA,NA,NA,NA,NA,NA,252.68,295.57,NA,NA,NA,NA,NA,NA,297.53,330.56,NA,NA,NA,NA,1150.22,1112.88,NA,NA,NA,NA,NA,NA,1.5,0.239074373386404,-0.0235304974101942,0.204794412646013,NA,NA,NA,NA,NA,NA,-0.00270636159774303,-0.0023188416187489,NA,NA,0.0772313479359902,NA,NA,NA,0.156781829395271,NA,NA,NA,0.1052731256935,NA,NA,-0.0330019786574634,NA,NA,NA
108,"Zhao et al. (2019)",37.11,112.2,9.9,662,"Temperate","Needleleaf","Evergreen","Thinning","NA",1,"High","40% BA","Spring","NA","N","NA","NA",3,3,1.56,2.17,1.54,1.64,0.37,0.35,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.330041346290922,0.0629138254105692,-0.0555698511548108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
